prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
"rainbows in a juniper tree forest, light and shadow, epic lighting, rich texture, rich vivid color, paint stippling, paint spattering, paint dribbles, paint drips. gouache, watercolor, oil paint, color ink washes. by claude monet and vincent van gogh. award - winning, trending, featured. ",25.0,50,1081616049,8ae43c1a-ca62-42a1-9494-57ae80011c48.png,6,scene,0.2685
"the plague doctor, elden ring boss, matte painting, detailed, elden ring, oil on canvas ",7.0,50,3896445487,3bc44219-d73f-46c2-a935-9700222da3f1.png,5,object,0.3161
evil cat in the style of bound video game ,7.0,50,505217476,9f2e8da6-557e-4a99-8c16-075a9ed27a18.png,2,character,0.3053
"a cat dancer, claymation ",7.0,50,1264911306,68a0ff5c-d454-413a-bf78-5dbd897e3c41.png,5,character,0.3846
"beautiful biarritz landscape, illustration, concept art, pixiv, art by wlop and greg rutkowski and makoto shinkai and studio ghibli and kyoto animation, vivid, colorful, cel - shaded, blackoutlines ",7.0,50,2076040768,6d9a9d28-d0e0-4aae-acb8-72a724f67b14.png,5,scene,0.331
flammable warning label ,7.0,50,1110365587,ee252ef4-5661-4d3c-b919-73689e452a34.png,6,abstract,0.3134
a portrait painting of tiara valyo ,7.0,50,3475276701,863b2e6e-94bd-47e0-9006-464fbf250138.png,6,character,0.3226
dinoriders realistic cinematic 3 5 mm ,7.0,50,416568200,70bb3659-3b4e-443e-8e9b-86138356d480.png,1,object,0.2491
"3 panel scene, anime girl stands under a bridge in japan at night - dramatic cozy art by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",5.0,50,4202413106,f2f6b051-c073-4e01-a11b-fbb1c18b3fcb.png,2,character,0.2949
"blackbriar forest, art by artgerm and greg rutkowski and magali villeneuve, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",7.0,50,232838025,a6bb9691-d6a8-4ff5-b440-dc3133a970b9.png,5,scene,0.3196
"beauty portrait, joyful, minimalist, cool white, cast shadows, intricate white environment, impressionistic watercolor painting by denis sarazhin, alvaro castagnet, kim jung gi, john singer sargent, simon stalenhag, thomas kinkade, craig mullins ",9.7,50,1645194344,e0d7cc18-35d3-408e-9c44-f3af11e60cdf.png,2,character,0.3157
"whales surrounded by starlight, moon behind it, digital art, intricate, elegant, hyper detailed, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",7.0,50,1089562441,59a7abba-978d-4c43-941d-3f500203e0a7.png,6,object,0.2969
"high quality simplified rectangular logo of a medieval stone blacksmith forge shaped like a realistic dragon head looking at viewer, for a company called poly - forge, symmetrical!!!, award winning, art deco!!!!!! by milton glaser ",12.0,50,1250684020,22390b77-31da-4a4f-86b5-bc4e8947983a.png,1,character,0.2338
"jabba the hut as batman, movie still, hd ",10.0,50,1340495940,2757ad8b-aa3a-45fd-827c-06acc060e824.png,1,object,0.3719
"flat earth conspiracy by katsuhiro otomo, tex avery, otto dix, jan svankmejer, highly detailed, hyperrealistic, claymation ",12.0,50,339459076,05005973-50e1-416d-9b1d-c1155cd9e948.png,2,object,0.3189
a film still close up shot of eminem as b rabbit in the movie 8 mile ,7.0,50,746712688,a4f58a4a-dac4-4477-a9e4-6dace100ea29.png,5,object,0.309
"artistic digital artwork. where am i? epic beautiful colourful scene from a dream by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting colour palette. beautiful light. translucent. detailed oil and water colour based on high quality render. ",7.0,50,1791727872,6c8f7003-6aed-415c-a1a2-d036ef201fc3.png,6,object,0.2835
a portrait painting of jan van vickle ,7.0,50,2877406993,1a878219-dd17-4429-98ec-3aa67b7b92a6.png,6,character,0.2541
"inuyasha at a shrine, hq glistening beautiful colors, rich moody atmosphere, reflections specular highlights, megastructure realistic detailed background, brandishing iridescent cosmic weapons, colourful 3 d crystals, dark ominous jagged sharp steel gritty armor, makoto shinkai greg rutkowski matte portrait animation ",7.0,50,1115748200,e26b8135-deb5-4496-927d-50c4482971c0.png,6,character,0.366
daguerreotype of louis daguerre inventing the daguerreotype. ,7.0,50,1761254798,d2bd0244-3bce-4758-80ad-4a59f9522e41.png,3,object,0.2874
"a tall and thin hooded, robed gray - skinned alien space elf, in a long dark flowing ornate fancy cloak, on ancient starship, science fiction, gothic, intricate, elegant, illustration, digital painting, 8 k, fine detail, art by greg rutkowski, frank frazetta, jack kirby, albert aublet, frank herbert, and alphonse mucha ",7.0,50,4152181426,f7f344e0-6b32-47b4-8e8f-442761a526f6.png,1,character,0.3037
"monsters playing board games, oil painting by justin gerard, deviantart, pixar, bright colors ",7.0,50,643324148,fd592486-e3ef-421b-a536-47a1a0240a7b.png,1,object,0.4252
"a bowl full of teeth floating in milk, studio photography, product photography, 8 k, high quality ",7.0,50,1441066190,6829021b-76cb-485f-8d4f-b3e7997dcbfb.png,4,object,0.3163
"mecha intricate highly detailed robot portrait, with splatter paint and palette knife painting, paint pour by michael bay and peter mohrbacher ",7.0,50,2099661039,b4ec3b59-f510-4f0c-be8b-ff17c80de8fe.png,6,character,0.3043
"portrait of beautiful long haired fluffy white tabby striped wolf cat hybrid creature character concept with flowing fur wearing renaissance robes with lace collar and headdress with tribal peacock feathers and flowers, three quarters profile view with fur blowing in the wind, detailed painting 4 k ",7.0,50,3988467111,e332e07a-bba0-42d2-9180-ed9635453c79.png,4,character,0.3458
"wide eyed clint eastwood by rembrandt, startled facial expression, grinning, intricate, ultra detailed painting, atmospheric lighting, golden hour ",7.0,50,1095934018,f24ce518-711f-40bd-bfa3-f48400b0df78.png,6,object,0.3387
oil painting by delacroix of a horse frightened by a thunderstorm. ,7.0,50,881847945,ffece46a-7e26-439f-a3c7-3b376b12f8f3.png,3,object,0.3239
"photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, freckles, cinematic lighting artstation, oil painting, ",7.0,50,3385093220,5889608c-6029-4f33-a9a8-4973192c6c8d.png,3,character,0.3361
"portrait of anime demonic mecha robot armor, japanese town background, starred night sky, sharp details, great lighting, strong shadows, crisp edges, illustration concept art anime key visual trending pixiv fanbox by wlop and greg rutkowski and makoto shinkai and studio ghibli and kyoto animation, alphonse mucha and caravaggio ",7.0,50,1125820734,2ff00c0a-20ea-4c8e-95dc-717e5f8bfae9.png,6,character,0.3171
pages from the necronomincon ,7.0,50,3003811015,44542c9a-7e0c-4cde-95e1-2e8a3bd43b9f.png,4,abstract,0.3065
"symmetry!! a tiny cute chinese spring festival oriental tale mascot peacock - phoenix toys, magic, intricate, smooth line, light dust, mysterious dark background, warm top light, hd, 8 k, smooth ， sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, bright colors ",14.0,50,559695584,af65ff0d-bcc2-447c-99d5-ec38feac2270.png,1,object,0.3542
"sunrise in a juniper tree forest, light and shadow, epic lighting, rich texture, rich vivid color, paint stippling, paint spattering, paint dribbles, paint drips. gouache, watercolor, oil paint, color ink washes. by claude monet and vincent van gogh. award - winning, trending, featured. ",25.0,50,1909997515,0c7c8a64-fcb6-4a47-9023-ac3106b2fd9f.png,6,scene,0.2317
"a painting by edward hopper of a woman in the streets of an apocalyptic city, surrounded by the darkness. ",6.0,50,4181875985,464369e9-e69f-4f66-ba3a-9c09778e155d.png,1,character,0.3651
"autumn scenery, red tree, lake, trees, calm, autumn, cast shadows, amazing impressionistic oil painting by alexi zaitsev, melinda matyas, denis sarazhin, karl spitzweg, intricate details, fractal leaves, high quality, brush strokes, award winning, sharp focus, cool white ",10.0,50,3553019034,7c6d533d-c424-4e3c-8e57-ad565fd1375b.png,1,object,0.3166
"photo of eugane boudin with simple smile paint detailed digital artstation, portrait hd 4 k, by frana ois boucher and frank cho and carlos schwabe and emma raos ",7.0,50,2940701329,0b722dfc-6add-4ed8-88ae-6fc9a9867b2b.png,4,character,0.2016
"baroque closeup of a eyeball with many pupils by benoit b. mandelbrot, 8 k resolution ",7.0,50,2302018024,c2383b00-f490-482d-9caa-5ed03ea4c8a3.png,4,object,0.3268
"photo cartoon illustration comic manga painting of abandoned houses underwater environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,327005607,6c1855b0-c07a-4087-983e-40c5750bd8b3.png,3,object,0.2505
"monsters celebrating, oil painting by justin gerard, deviantart, pixar, blizzard, bright colors ",7.0,50,1556835022,109d8aaf-df44-4a6f-a5df-a684342a27e1.png,1,object,0.3602
"a portrait of girl bard in pink dress, fantasy, dungeons and dragons, an ultrafine detailed painting, chibi, detailed painting, boris valejo. octopath traveler decal!!! ",18.0,50,1919507499,ec1155b9-4b38-46d5-9be8-b2eea874132e.png,2,character,0.3122
"harrison ford by kehinde wiley and rembrandt. photorealistic facial features, portrait, detailed face, ultra high details, large, close - up. ",7.0,50,3757747765,d79b9d55-ed17-416a-89f5-f022e3af2713.png,1,character,0.3817
"victo ngai girl succubi sticker decal design, highly detailed, high quality, digital painting, by ross tran and studio ghibli and alphonse mucha, artgerm ",15.0,50,415042270,3532c916-3f67-4d1d-9ef6-e00eed6592f4.png,1,character,0.3391
"an enourmous battlefield between the forces of the dire versus the forces of the radiant from dota 2, visible are 1 0 heroes from the dota 2 universe, everyone is throwing spells or attacks, vicious fight, dynamic angles, low - angle shot, detailed digital painting, ",7.0,50,1844953345,18ef8d07-c150-463a-ab35-2bb70fd2e41f.png,4,object,0.2378
"blue dragonborn artificer, by ismail inceoglu, character portrait, detailed, dungeons and dragons ",7.0,50,3009386144,6784cbb1-3941-4738-93fd-cb64de35f159.png,2,character,0.2823
an icecream man melting ,7.0,50,3680144085,2c2f535a-1032-494f-af8b-61820bb9b5ed.png,1,character,0.2705
"a painting of two people on a cliff with a car in the background, concept art by les edwards and by vincent di fate and by peter elson and by michael whelan and by david a. hardy, featured on deviantart, retrofuturism, future tech, sci - fi, concept art ",7.0,50,948555173,8ee3d836-5409-49b5-a57a-462ab5890439.png,5,object,0.377
"full - length portrait by edward hopper. maximalist detail and composition. emo. short dark brown messy pixie haircut, large black eyes!!!, antichrist eyes, slightly rounded face, pointed chin, thin lips, small nose, black tank top, black leather jacket, black knee - length skirt, black choker. ",6.0,50,3965732205,1eab8db1-933f-49bc-a0b4-52be3418563e.png,4,character,0.2937
"dynamic powerful portrait, imogen poots as battle paladin divinity, close - up shot greg manchess matte painting by sargent and leyendecker, pastel colours, vaporwave, battle academia, sharp focus, intricate details, fanart artstation by entei ryu and follygon and jesper ejsing and rhads and lois van baarle and ilya kuvshinov ",14.0,50,3499894830,d00018fa-bd35-4780-883b-c8a6d8a4e003.png,2,character,0.3073
by john harris ,7.0,50,1416772997,9f654814-ae67-4a6d-bf50-85c514281c93.png,1,abstract,0.3035
"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",15.0,50,3575792588,0fa064da-18ea-4d75-8c80-eaad3eb04615.png,1,character,0.2825
"an uprising of disneyland costumed characters. photorealistic. cinematic lighting, volumetric render. ",7.0,50,3318609802,79c72e9d-8bb9-46ba-ba97-14bb6dbb3824.png,5,object,0.321
"cute fluffy baby panda sloth lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,3218438676,cc821f4e-18bf-4117-891b-67758e75367c.png,2,character,0.3486
"angled photograph of an abandoned train cart during dusk, taken with 3 5 mm kodachrome film, award - winning photography, liminal, surreal, 4 k, hd ",7.0,50,4039021450,db3b05b6-fe40-424e-914a-47c899918c93.png,5,object,0.3705
"art by brian reedy, a beautiful black ink linocut print of a human skull, 8 k, frostbite 3 engine, cryengine, ground level shot, dof, trending on artstation, digital art, crepuscular ray ",10.0,50,1088751462,f5815e71-39f0-447b-8946-2c0e3a4f27e6.png,5,object,0.3113
"complete figure of hatsune miku wearing a comfy blouse, personification, tsurime eyes, tareme eyes, eyes by kon satoshi, ^. ^ eyes, dynamic pose, amiami, aniplex, kotobukiya, beautiful composition, 4 5 mm lens, focal length 2, hdr, ultra high definition, 4 k, ultra detailed ",12.0,50,1122604664,59a5133d-3efc-4204-8a51-8c3e2feaaf07.png,5,character,0.3375
"portrait of a wild criminal mugshot by gottfried helnwein and egon schiele, intense desire, extra photorealistic detail, high quality, ",7.0,50,1642100074,9e015080-d104-47d6-a669-6d5cd20853b4.png,2,character,0.3379
"proud cthulhu portrait in rms lusitania, greg rutkowski, rhads, ferdinand knab, makoto shinkai lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, intricate, detailed, atmospheric lighting, golden hour ",7.0,50,625564285,7402eb57-ee88-45cc-be26-28a645a44ab2.png,2,character,0.2961
"beautiful white fluffy himalayan cat with long flowing fur and peacock feathers and golden crown on head, pastel colors, detailed magical realism painting 4 k ",7.0,50,2904599282,d103ef49-16b1-4686-ac91-6d35b066d53c.png,4,character,0.3147
"portrait of a girl standing in foggy field at night, alien space ship ufo hovering above trees ",7.0,50,3113920726,00e42847-8ffc-4749-b8ae-ec873f135a8d.png,3,character,0.3559
"giant cute duck!! wearing armor in dystopian cyberpunk city, digital art, photorealistic render, octane, artstation ",11.0,50,378048760,67659b00-fcaf-4f3e-9ab6-392a90e85c28.png,6,scene,0.367
"nebula explosion of swirling cloth, multicolor color scheme, by jesper ejsing and peter mohrbacher and marc simonetti and brom and joseph christian leyendecker and alphonse mucha and james gurney and jean leon gerome, coloreful, highdetailed, drawing, line, oilpainting ",7.0,50,67847417,1114e49e-a169-43bd-850f-5211bacdf2d6.png,3,object,0.3336
"a portrait decals!!! of girl bard in red dress, fantasy, dungeons and dragons, an ultrafine detailed painting, detailed painting, boris valejo. octopath traveler ",10.0,50,1227504876,5e392f45-7629-48ac-a375-fa63fed3206c.png,2,character,0.2928
"photo cartoon illustration comics manga painting of laboratory : 6 fantasy, digital painting, unreal engine, 8 k, volumetric lighting, contrast ",7.0,50,2738604834,4c19a4db-fb68-4fde-9895-2e33ab842718.png,4,object,0.3417
"rendering of futuristic intricate lamboghini robot with sleek impulsing circuits, glittering light leaks, organic electromagnetic waves, blue glowing led eyes, wearing a very intricate mask by feng zhu and goggles, octane render, trending on artstation, dystopia tokyo by johannes w. dalheimer ",25.0,50,2126944494,b901b79e-1156-42ea-aca6-d700495acf01.png,6,character,0.2741
